code,name,x,y,Retail,Bus Stop Density,Catering,Student percentage,house hold language,Mobile Station Density,Multi-ethnic ratio,Multiple Faith Ratio,Social,Street Density,art count,Edu Count,bench count,bank atm count,Public transport rate,Population,Population Density,ImperviuosSurfaceRatio,BuildingCoverRatio,BuildingAge_averageyear,BuildingVolumn_sum,VacantHouse_count_flip,PopulationDifference,GSCP_flip,TCCR_flip,ThermalIntensity_avg
E01001414,Enfield 004E,531842.286,198239.3699,-1,-0.936545682,-1,-0.761818896,-0.339251368,-0.900611995,-0.009463722,-0.156557186,-1,-0.758784991,-1,-1,-1,-1,-0.373225562,-0.641909861,-0.949864304,-2.11220714,-1.301653593,1.079670488,-0.264310545,0.420885352,-0.122898764,-3.009091284,-1.622086642,-2.068433539
E01001415,Enfield 011A,528152.6453,196592.8556,-1,-0.872966208,-1,-0.882363955,-0.285989386,-0.94124847,-0.078864353,-0.064767634,-0.975460123,-0.661048243,-1,-1,-0.851528384,-0.851851852,-0.393311886,-0.104765706,-1.262456071,-1.94877575,-1.262317108,0.695862625,0.159115917,0.088209505,-0.107669132,-3.084904553,-0.950838765,1.108350312
E01001416,Enfield 013A,529916.2456,195687.2954,-1,-0.768585732,-1,-0.891340631,-0.505880802,-0.743451652,0.135646688,0.458723466,-1,-0.197915426,-1,-1,-0.991266376,-1,-0.554288957,-0.136177645,-0.79356842,-0.526195639,-0.727627239,0.06747379,-0.178880371,0.670392237,-0.151726283,0.548899187,0.612983101,-0.177069629
E01001418,Enfield 011C,528787.1458,196059.3593,-0.961538462,-0.93942428,-1,-0.844209086,-0.369417131,-0.984332925,-0.186119874,-0.052140516,-0.987730061,-0.649553306,-1,-1,-0.982532751,-1,-0.495537733,-0.16444839,-1.106160187,-1.097175615,-0.880855179,0.539227331,0.136680277,0.005040543,-0.133595768,-1.322037328,-0.142576443,-2.478595426
E01001419,Enfield 020A,529414.7989,196057.9021,-0.884615385,-0.774593242,-0.923076923,-0.814172965,-0.265043966,-0.985312118,0.047318612,0.115757712,-0.950920245,-0.664681358,-1,-0.857142857,-0.982532751,-0.925925926,-0.258590785,1.101452748,-1.106160187,-1.517801258,-1.168217836,0.514162538,-0.089522638,0.171378467,0.083426494,-1.764411535,-0.209312601,-0.702436652
E01001420,Enfield 020B,528785.2955,195374.5184,-1,-0.894493116,-1,-0.745759688,-0.255128931,-0.68372093,-0.123028391,0.108939278,-1,-0.37421084,-1,-1,-0.973799127,-1,-0.301111252,-0.434591064,-0.79356842,-1.272408075,-0.934918365,0.003519694,-0.237293304,0.33771639,0.016524894,-0.860336609,0.410847996,-1.754096909
E01001421,Enfield 020C,529029.4138,195043.9216,-1,-0.741677096,-1,-0.880727164,-0.093712417,-0.949571603,0.072555205,-0.089794164,-1,-0.32739726,-1,-1,-1,-1,-0.049213204,-0.233554655,-0.168384885,-0.446123816,-0.568653912,0.641099851,-0.267722797,-0.410804265,-0.067419389,0.613999045,0.203176913,0.036959953
E01001423,Enfield 027A,533853.8533,193565.9928,-1,-0.804005006,-0.987179487,-0.681703977,0.081045951,-1,-0.223974763,0.101237614,-1,-0.204466945,-1,-1,-0.991266376,-1,-0.181665179,0.243906816,-0.012089001,-0.052934715,-0.294846675,0.189000624,-0.243860155,0.33771639,-0.131057496,0.613999045,0.581064485,-0.021570679
E01001424,Enfield 030A,534134.9796,193384.7984,-1,-1,-1,-0.7369131,-0.035863146,-1,-0.003154574,0.03898894,-1,-0.421858249,-1,-1,-1,-1,-0.090794208,-1.496314599,1.238278068,0.565094683,0.235170077,2.747639024,-0.389896617,0.587223275,-0.053277588,0.613999045,0.895694527,0.709977113
E01001425,Enfield 027B,533884.1107,192771.3608,-0.961538462,-0.844555695,-0.987179487,-0.675491052,0.321540043,-0.987760098,-0.066246057,0.144523136,-1,-0.459380584,-0.945945946,-1,-0.694323144,-1,0.066168499,0.862722012,-0.79356842,-1.26685094,-0.927245942,0.426769194,-0.141254758,-0.660311151,-0.097516044,-1.127217919,-0.529592593,-0.177069629
E01001426,Enfield 030B,534776.4019,193060.0252,-1,-0.878222778,-1,-0.6695336,0.121695819,-1,-0.141955836,0.250506961,-1,-0.497736748,-1,-1,-1,-1,-0.025938484,0.602002919,-0.637272536,0.65515348,-0.929592737,-0.018991762,-0.267131516,0.254547428,-0.059441963,0.579738439,1.037261961,0.126091773
E01001427,Enfield 030C,535600.6915,192692.8915,-1,-0.962953692,-1,-0.725460869,0.260798663,-0.938310894,-0.444794953,0.157649003,-1,-0.638117927,-1,-1,-0.991266376,-1,0.006824432,0.482637552,-1.418751955,0.457124028,-0.173945518,0.367295932,3.887078955,0.254547428,0.488280888,-0.787561859,0.541014227,3.30527767
E01001428,Enfield 027C,533816.7046,193200.3533,-1,-1,-1,-0.669893688,0.11714458,-1,-0.072555205,0.164052594,-0.987730061,-0.021560453,-1,-1,-1,-0.962962963,-0.256149475,0.137106224,0.144206882,-0.001791774,-0.448462946,-0.097676575,-0.347402021,0.254547428,-0.143930161,0.613999045,0.77568161,-0.624013153
E01001429,Enfield 030D,534514.8769,193468.8926,-0.769230769,-0.229036295,-0.974358974,-0.713003745,0.182770593,-0.758629131,-0.444794953,-0.07626832,-0.950920245,-0.564145325,-1,-0.857142857,-0.965065502,-1,0.190873257,2.439601344,-0.012089001,0.885141124,0.733374155,1.454389189,0.74253505,-0.078128419,-0.191250805,0.613999045,1.106687312,-0.177069629
E01001430,Enfield 030E,534324.7507,192882.0181,-1,-0.785732165,-1,-0.636545527,0.319025719,-1,0.104100946,0.38747534,-1,-0.192435974,-1,-1,-1,-1,0.168035468,0.564308593,1.081982185,0.281223046,-0.049958401,0.582571444,-0.291106468,0.420885352,-0.164055033,0.613999045,0.654185281,0.339208757
E01001431,Enfield 033A,534773.6713,192714.1517,-1,-0.9077597,-1,-0.640899386,0.205541009,-0.747368421,-0.041009464,0.141414904,-1,-0.15729601,-1,-1,-1,-1,0.074639093,-0.133036451,0.45679865,0.345266144,-0.272770629,0.626256461,-0.34776703,0.088209505,-0.123623985,0.406475764,0.614161748,0.215979698
E01001432,Enfield 033B,534416.0908,192495.6875,-1,-0.510513141,-1,-0.735837765,0.126899438,-1,-0.261829653,-0.081386854,-1,-0.245681954,-1,-1,-0.991266376,-1,0.211253067,0.900416339,0.45679865,0.818264531,-0.044849622,-0.854866106,-0.286331628,-0.078128419,-0.158253268,0.246780345,1.034417519,0.222947296
E01001433,Enfield 007A,536277.0939,197917.3641,-1,-0.738047559,-1,-0.672153252,-0.190447364,-1,-0.135646688,0.201124966,-1,-0.516021441,-1,-1,-1,-1,-0.4060435,0.375836959,-0.637272536,-0.334953092,-0.545825887,-0.110040178,-0.065451892,0.587223275,-0.119816577,-0.059760593,0.012013241,0.08752502
E01001434,Enfield 007B,535958.7203,197671.2657,-1,-0.929161452,-1,-0.749307825,-0.143017285,-1,-0.078864353,0.329289708,-1,-0.254437165,-1,-1,-1,-1,-0.493430169,-0.403179125,-0.168384885,0.177752543,-0.535958532,0.03843379,-0.376951199,0.587223275,-0.122717459,0.613999045,0.79372201,0.218555476
E01001435,Enfield 007C,535581.6672,197783.6981,-1,-1,-1,-0.757890643,-0.099736672,-1,0.022082019,0.38562291,-1,-0.327039905,-1,-1,-1,-1,-0.535348931,-0.912052535,-0.168384885,0.073733153,-0.528021243,-0.046653322,-0.386941864,0.670392237,-0.096428213,0.613999045,0.681034026,-0.10430014
E01001436,Enfield 007D,535635.0047,197303.9256,-1,-0.871964956,-1,-0.740349757,-0.074296336,-1,0.085173502,0.478342416,-1,-0.13388922,-1,-1,-0.991266376,-1,-0.404595407,0.504625909,-0.012089001,0.150561557,-0.364274547,-0.306983674,-0.298689067,0.33771639,-0.17275768,0.055888814,0.536400348,-0.244895584
E01001438,Enfield 007E,536068.7603,197191.7489,-1,-0.864330413,-1,-0.770539454,-0.059923694,-1,-0.009463722,0.40361911,-1,-0.526503871,-1,-1,-0.982532751,-1,-0.337406946,-0.255543012,-0.637272536,-0.601915771,-0.527276473,0.306870231,-0.203729031,0.005040543,-0.10513086,-1.523092156,0.345161317,0.1548249
E01001439,Enfield 006A,535286.4648,197390.2703,-1,-0.582603254,-1,-0.681885635,0.078100402,-0.976499388,-0.028391167,0.277236072,-1,-0.150744491,-1,-0.857142857,-1,-0.962962963,-0.155529265,1.343324677,-0.012089001,0.30964367,-0.138746335,0.201372715,-0.155883179,0.171378467,-0.214095253,0.530123802,0.057943858,-0.079047021
E01001440,Enfield 012A,535170.7602,196808.6949,-1,-0.840926158,-1,-0.717243973,0.021551782,-1,-0.324921136,0.165873346,-1,-0.656521739,-1,-1,-0.947598253,-1,-0.322442897,-0.20528391,-0.79356842,-0.638927933,-0.598451023,0.103550762,-0.168300077,0.254547428,0.021782743,-0.941232184,-0.303503442,-0.635833374
E01001441,Enfield 006B,535809.7734,198223.2779,-1,-0.812015019,-1,-0.666034949,-0.159461082,-0.88249694,-0.299684543,-0.048945519,-1,-0.619952353,-1,-1,-1,-1,-0.249902966,-0.654474636,-0.79356842,-0.718512444,-0.759870558,0.36438144,-0.182366946,0.254547428,-0.070682882,-0.909091366,0.522274894,0.798500229
E01001442,Enfield 002A,535711.9922,198612.4818,-1,-0.565456821,-1,-0.6379639,-0.01141552,-1,-0.268138801,0.096983356,-1,-0.228826683,-1,-0.857142857,-1,-1,-0.254545703,0.24704801,0.925686301,0.190956197,0.028171347,0.256684504,-0.299916223,0.171378467,-0.196327349,0.613999045,-0.284928144,-0.063911834
E01001444,Enfield 001A,536248.2715,199639.3808,-1,-0.927909887,-1,-0.701711183,-0.216751272,-0.830599755,0.072555205,0.351510925,-1,-0.520369267,-1,-1,-1,-1,-0.302000508,-0.114189287,-0.79356842,0.619014553,-0.070865443,0.236843882,0.247114364,0.504054313,-0.058172827,0.613999045,0.091443304,-0.027404266
E01001446,Enfield 001B,535949.6836,199077.0151,-1,-0.7922403,-1,-0.687010581,-0.240411216,-1,0.192429022,0.236879286,-1,-0.13627159,-1,-1,-1,-1,-0.18476589,0.306730694,-0.012089001,0.228185669,-0.089171811,-0.518253947,-0.255837721,0.420885352,-0.136315345,0.613999045,0.293368804,0.876303197
E01001447,Enfield 003C,536315.8779,198981.5638,-1,-0.865581977,-1,-0.756636758,-0.241719961,-1,-0.167192429,0.058575902,-1,-0.392674211,-1,-1,-0.991266376,-1,-0.357248615,0.721368287,0.144206882,0.045699884,-0.117053259,0.553791948,-0.240606459,0.088209505,-0.154083249,0.613999045,0.275893184,-0.027404266
E01001448,Enfield 003D,536060.0534,198652.1977,-1,-1,-1,-0.654581434,-0.125915737,-0.658261934,0.047318612,0.184691594,-1,-0.180881477,-1,-1,-1,-1,-0.246512017,0.322436663,0.300502766,0.457527889,0.358158491,-0.776271,-0.215085588,0.171378467,-0.141029279,0.613999045,0.525298167,-0.063911834
E01001449,Enfield 003E,536572.343,198498.6297,-1,-0.787484355,-1,-0.637857473,-0.253372763,-0.916768666,0.179810726,0.300101154,-1,-0.434484812,-1,-1,-1,-1,-0.42213655,-0.324649278,-0.480976653,-0.75529754,-0.527928833,0.03274415,-0.291829879,0.088209505,-0.071226797,-1.284022753,-0.17799329,-0.06496853
E01001450,Enfield 015C,532975.9507,196073.7759,-0.653846154,-0.510137672,-0.923076923,-0.879684928,-0.261022585,-0.808567931,0.015772871,-0.167420125,-0.938650307,-0.382608696,-0.945945946,-0.857142857,-0.973799127,-0.888888889,-0.060175263,0.928687084,-0.637272536,-0.226602174,0.207494583,0.912885402,0.702970433,-0.16129738,0.149058957,0.613999045,0.119609911,1.025019748
E01001451,Enfield 017A,532527.8092,195998.2356,-0.923076923,-0.959574468,-1,-0.929300594,-0.635181092,-0.992166463,-0.27444795,-0.004199744,-0.975460123,-0.685586659,-1,-0.857142857,-0.694323144,-1,-0.505606305,-0.453438227,-1.106160187,-1.694365963,-0.701876992,-0.011725094,0.488735175,0.504054313,-0.0995104,-1.720416465,-0.273498092,1.025019748
E01001452,Enfield 017B,532267.9313,195441.5821,-1,-0.980350438,-1,-0.847927001,-0.67982573,-0.984822521,0.05362776,0.363703869,-1,-0.604347826,-1,-1,-0.991266376,-1,-0.63277964,-1.358102067,-1.262456071,-1.858624425,-1.169196121,-0.180241934,-0.143674385,0.83673016,-0.0501954,-1.723308999,-0.80805626,0.279122525
E01001453,Enfield 017C,531289.9734,195585.259,-1,-0.878222778,-1,-0.905940471,-0.68333665,-0.942717258,-0.223974763,0.119929068,-1,-0.573198332,-1,-1,-0.991266376,-1,-0.485614594,-0.070212573,-1.106160187,-1.556509686,-0.970646947,0.403311374,-0.117727396,0.420885352,-0.132326632,-0.516449136,-0.822898592,-0.177069629
E01001454,Enfield 017D,531631.2131,195449.3935,-0.884615385,-0.741301627,-0.961538462,-0.841684156,-0.591513798,-0.974541004,0.015772871,0.18356884,-0.987730061,-0.288921977,-1,-1,-0.938864629,-1,-0.320758162,-0.327790472,-0.949864304,-1.060157706,-0.68970722,0.317451712,-0.096378523,0.420885352,-0.132689242,0.186507849,-0.01193437,0.272163877
E01001455,Enfield 021F,532765.1045,195099.3777,-1,-0.789862328,-1,-0.847002494,-0.522799031,-1,-0.009463722,0.200177313,-0.987730061,-0.191542585,-1,-1,-0.991266376,-1,-0.548744671,-0.824099106,-0.637272536,-0.557778277,-0.612820234,-0.020453919,-0.25063511,0.420885352,-0.103136503,0.613999045,0.490159813,0.081017407
E01001456,Enfield 022A,531922.2176,194918.7796,-0.923076923,-0.906007509,-1,-0.903692244,-0.68641641,-0.889840881,0.324921136,0.460564305,-1,-0.274806432,-1,-1,-1,-1,-0.596904329,-1.122512526,-0.79356842,-0.792735152,-0.596331294,-0.293729592,-0.199672646,0.83673016,-0.067056779,0.613999045,0.356154675,0.279122525
E01001457,Enfield 010A,532031.1369,196500.7206,-0.961538462,-0.85844806,-1,-0.93221662,-0.657330169,-0.907955936,-0.192429022,-0.308335193,-0.975460123,-0.492376415,-1,-1,-0.903930131,-1,-0.384279332,-0.340355247,-0.637272536,-0.711543701,-0.418568667,1.409030888,-0.084511616,0.088209505,-0.0748529,-0.129100894,-0.07543043,-0.171743908
E01001458,Enfield 037A,533247.101,192515.5013,-1,-0.616270338,-1,-0.695964444,0.337696575,-1,0.123028391,0.155159575,-1,0.058665873,-0.972972973,-1,-1,-0.962962963,0.08081716,0.221918459,0.144206882,-0.121920773,-0.074355167,0.872967267,-0.230467148,0.504054313,-0.011940014,0.613999045,0.190238481,0.572064001
E01001459,Enfield 024A,533800.3737,194308.7569,-1,-0.884480601,-1,-0.756193836,0.202143892,-1,0.413249211,0.433011801,-1,-0.466885051,-1,-1,-0.991266376,-1,-0.178269365,-0.136177645,-0.324680769,-0.342746427,-0.656938501,-0.637820881,-0.348203058,0.504054313,-0.116734389,-1.416548529,1.030422087,-0.122332913
E01001460,Enfield 024B,534120.4729,193838.6823,-0.961538462,-0.795994994,-0.987179487,-0.570543658,0.34010148,-1,0.148264984,0.256505063,-1,-0.3016081,-1,-1,-1,-1,0.323497518,0.501484715,0.925686301,0.520509319,0.132325854,-0.293478782,-0.312618851,-0.244466342,-0.168225051,0.613999045,0.766254775,-0.122332913
E01001461,Enfield 027D,533424.5729,193940.9638,-1,-0.827033792,-1,-0.693899442,0.062282612,-0.763035496,-0.369085174,0.013020624,-1,-0.526265634,-1,-1,-1,-1,0.051177461,0.108835479,-0.637272536,-1.156619152,-0.722951557,-0.370344677,-0.199771744,-0.826649074,-0.094977771,-2.025943531,0.571134184,-0.473443925
E01001462,Enfield 024C,533828.3086,193952.4742,-1,-0.885356696,-1,-0.827736616,-0.004634012,-1,-0.015772871,0.216282024,-1,-0.329243597,-1,-1,-1,-1,0.025620945,-1.081677005,0.45679865,0.202363676,-0.030519528,0.428259573,-0.368040696,0.171378467,-0.090263838,0.581745682,0.714812375,-0.122332913
E01001463,Enfield 031A,533112.3841,193476.4027,-1,-1,-1,-0.740290763,0.137660209,-0.94369645,0.085173502,0.510191809,-1,-0.439964264,-1,-1,-1,-1,-0.446899921,-0.444014646,-0.637272536,-0.858097167,-0.823547692,-0.28724142,-0.326396686,0.587223275,-0.115102643,-2.033686673,0.70220837,0.426465886
E01001464,Enfield 027E,533393.4889,193323.428,-1,-0.937922403,-1,-0.684116288,0.076173025,-1,-0.085173502,0.313818863,-1,-0.24437165,-1,-1,-1,-1,-0.425655512,-1.191618791,-0.480976653,-0.530988176,-0.328512574,-0.518766898,-0.249764705,0.670392237,-0.045481466,-0.258449951,0.781698933,-0.624013153
E01001465,Enfield 031B,532843.4634,192884.32,-1,-0.726032541,-0.961538462,-0.739051712,0.26536771,-1,0.116719243,0.495772798,-1,-0.30970816,-1,-1,-1,-0.962962963,0.005588047,-0.547674044,-0.480976653,0.348919074,-0.479099086,-0.219001373,-0.20689354,0.33771639,-0.118547441,-0.311048096,1.067102427,0.551385947
E01001466,Enfield 031C,533422.9516,192815.3881,-1,-0.873341677,-1,-0.712054472,0.22561458,-1,0.34384858,0.370525611,-1,0.193448481,-1,-1,-1,-1,0.128113784,0.196788908,1.394573952,0.849357046,0.58631774,-1.77777139,-0.335971142,0.420885352,-0.182366852,0.613999045,1.118641968,0.198738627
E01001467,Enfield 031D,533169.1583,192819.0113,-1,-1,-1,-0.641085973,0.183707554,-1,0.09148265,0.490551399,-1,0.08546754,-1,-1,-1,-1,-0.008163311,0.463790388,1.238278068,0.876575696,0.62204291,-1.313424119,-0.316853611,0.33771639,-0.208474794,0.613999045,1.136494003,0.53586679
E01001468,Enfield 010B,531122.4066,198116.1957,-1,-0.856320401,-1,-0.863495489,-0.641613849,-0.981395349,-0.280757098,0.100341834,-0.987730061,-0.841810602,-1,-1,-0.886462882,-0.962962963,-0.580473805,-1.439773109,-1.262456071,-1.286363924,-0.787211076,0.949255796,0.304285277,0.005040543,0.178793001,-1.617491775,-0.052367483,-0.177069629
E01001469,Enfield 008A,531696.9271,197635.7646,-1,-0.777722153,-1,-0.840244249,-0.579106791,-1,0.249211356,0.019094553,-1,-0.414592019,-1,-1,-1,-1,-0.42843196,-0.076494961,-0.324680769,-0.626236655,-0.596369216,0.978148912,-0.284343074,0.33771639,-0.058535437,0.551457591,0.398888144,0.423092506
E01001470,Enfield 013B,530418.4627,197187.5566,-1,-0.940675845,-1,-0.872579962,-0.687205474,-0.989718482,-0.059936909,0.112663755,-1,-0.836628946,-1,-1,-1,-1,-0.694924614,-0.563380013,-1.418751955,-2.508237596,-1.545051567,0.257649136,-0.167887171,0.420885352,-0.046750602,-4.030878758,0.555586215,-0.528463265
E01001471,Enfield 010C,531311.3272,197432.6596,-1,-0.931539424,-1,-0.88826674,-0.602433518,-1,-0.356466877,-0.355567101,-1,-0.556819535,-1,-1,-1,-1,-0.46950551,0.014599662,-0.79356842,-1.426496704,-0.783694911,1.371490079,-0.136043889,-0.244466342,-0.058898047,-0.879907616,-0.571573567,0.423092506
E01001472,Enfield 010D,531990.1265,197045.0234,-0.961538462,-0.950062578,-0.961538462,-0.897002623,-0.61212071,-1,-0.211356467,-0.225143115,-1,-0.333770101,-1,-1,-0.991266376,-1,-0.314016511,-0.1079069,-0.480976653,-0.798486766,-0.429459194,0.406854204,-0.18089535,0.005040543,-0.086093819,0.613999045,0.103023514,-0.377415464
E01001473,Enfield 013C,530897.56,196226.9366,-1,-0.881226533,-1,-0.833738255,-0.58441579,-0.936352509,0.173501577,0.394313606,-1,-0.711078023,-1,-1,-0.991266376,-1,-0.652147255,-0.660757024,-1.262456071,-1.94597466,-1.325023677,0.649036909,-0.162773748,0.670392237,-0.097516044,-2.623200122,0.033455848,-0.056578321
E01001474,Enfield 010E,531534.8642,196791.5519,-1,-0.805506884,-1,-0.919845981,-0.66113457,-1,-0.173501577,-0.156184695,-1,-0.432757594,-1,-1,-0.982532751,-1,-0.444580313,0.294165918,-0.79356842,-1.293503433,-0.680697334,1.21538609,-0.054754333,-0.16129738,-0.067781999,-0.790406257,-0.22097714,-0.050729835
E01001475,Enfield 013D,530035.0257,196102.468,-1,-0.851689612,-1,-0.842780877,-0.537198599,-1,0.179810726,0.397169021,-1,-0.183204288,-1,-1,-0.991266376,-1,-0.652990085,-0.192719135,-0.79356842,-1.005433361,-0.738143315,0.003935398,-0.213065653,0.670392237,-0.154264555,0.582710117,0.230126715,-0.920182735
E01001476,Enfield 018A,535169.9571,195128.2919,-0.846153846,-0.75281602,-0.974358974,-0.757185915,0.15153257,-1,0.123028391,0.304290864,-1,-0.346694461,-1,-1,-1,-1,-0.286394676,0.024023244,-0.168384885,0.299277858,-0.18691368,-0.180645788,-0.283584979,0.504054313,-0.151726283,0.613999045,0.720251078,0.909254933
E01001477,Enfield 018B,536318.4765,194851.7854,-1,-0.966833542,-1,-0.716386007,0.139478582,-0.986780906,0.141955836,0.38873535,-1,-0.778737344,-1,-1,-0.991266376,-1,-0.244175017,0.40096651,-1.262456071,-2.062056506,-1.391618411,0.207849511,-0.137527046,0.420885352,-0.049107569,-0.708917448,0.092264694,0.343590514
E01001478,Enfield 016B,534293.877,194966.6437,-1,-0.803254068,-1,-0.748633114,-0.230987297,-1,0.022082019,0.212789251,-1,-0.522156045,-1,-1,-0.895196507,-1,-0.4193211,-0.553956432,-0.79356842,-0.924172842,-0.929541393,-0.127747949,-0.305039556,0.670392237,-0.059441963,-1.433499264,0.286049576,-0.002324389
E01001479,Enfield 023A,534645.3038,194654.5589,-0.884615385,-0.846558198,-0.884615385,-0.745718329,0.255952577,-1,-0.19873817,0.226503968,-0.975460123,-0.41369863,-0.972972973,-1,-0.825327511,-1,-0.014846871,0.221918459,-0.324680769,-0.648012722,-0.483462448,-0.496495738,-0.236104136,0.005040543,-0.112926981,-0.9688862,0.619578512,1.048756705
E01001480,Enfield 024D,533982.6763,194712.4165,-1,-0.809637046,-1,-0.792243113,-0.072841964,-1,-0.022082019,0.152159534,-1,-0.417629541,-1,-1,-1,-1,-0.333693535,-0.531968075,-0.324680769,0.097062613,-0.6269782,0.295831855,-0.310810325,0.33771639,-0.098603874,0.613999045,0.813605047,0.106938615
E01001481,Enfield 018C,535491.6109,194649.447,-1,-0.854317897,-1,-0.715504804,0.037192588,-1,-0.129337539,0.349475664,-1,-0.287611674,-1,-1,-1,-1,-0.312776364,-0.208425104,-0.012089001,0.78323921,-0.225856201,0.025233179,-0.30230612,0.420885352,-0.14284233,0.613999045,0.961616126,0.382294655
E01001482,Enfield 023B,535142.0213,194548.6782,-1,-0.929036295,-1,-0.652591703,0.253647275,-1,-0.110410095,0.324058973,-0.987730061,-0.32179869,-1,-1,-1,-1,-0.048812795,0.322436663,0.144206882,0.114001461,-0.076304091,0.356153673,-0.209795441,0.33771639,-0.153176724,0.613999045,0.505688463,0.54741546
E01001483,Enfield 025A,536494.2818,194214.4391,-1,-0.989111389,-1,-0.714341965,0.100647646,-0.995593635,-0.350157729,-0.168315805,-1,-0.905241215,-1,-1,-0.991266376,-1,-0.027953309,-1.615679966,-1.418751955,-2.331119972,-1.455531228,1.397780352,-0.071899826,-0.660311151,0.062939012,-0.858927931,0.416673236,0.633758896
E01001484,Enfield 016C,534602.749,195334.7049,-1,-0.924030038,-1,-0.76491967,-0.13566362,-0.806609547,0.116719243,0.363038334,-1,-0.590470518,-1,-1,-1,-1,-0.489474724,-1.229313118,-0.949864304,0.392852078,-0.264505504,-0.14512912,0.046468655,0.587223275,-0.016110032,0.32541675,0.994831578,1.048756705
